id,pipeline_id,user_id,Status,Value,Currency,Total_activities
2944,57,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,4
2961,55,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,6450.0,CZK,0
3027,29,nlOu78vH4eXtXC/20kcZwLoGAnfgOxVsP5EAPrsCSvU=,won,4200.0,SEK,3
3059,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,162.0,EUR,3
3070,66,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,0
3121,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,4470.0,NOK,5
3124,69,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,open,525.0,AUD,7
3169,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,lost,3850.0,SEK,8
3235,33,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,won,162.5,EUR,2
3246,55,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,5850.0,CZK,0
3258,9,HXVTIpD+v2wWgPPTGoHh7nUNRhi8tdst+Sn6ynrKyiA=,lost,300.0,GBP,1
3285,28,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,won,4375.0,DKK,8
3334,34,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,open,162.0,EUR,5
3353,15,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,won,125.0,EUR,13
3374,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,1
3471,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,open,150.0,EUR,0
3632,15,FZNeqAvobiUhBy8PbFV6QjB9eU0CfKcRTRqqfz2RJjQ=,open,360.0,EUR,10
3675,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,162.5,EUR,0
3694,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,lost,2750.0,DKK,2
3807,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,780.0,PLN,11
3874,12,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,won,3000.0,DKK,9
3882,29,kuB7U5uA2Bi/VE5zR2DMEorLfbf3ZFZkJaeBRBN1prM=,won,2850.0,SEK,5
4127,52,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,265.0,NZD,0
4194,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,lost,3600.0,NOK,3
4217,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,125700.0,CLP,0
4248,33,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,lost,162.5,EUR,0
4353,19,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,950.0,SEK,5
4495,28,mcdG2shCJrcgA1JFg5zHMwVVt+HWyPlXIMY3Rf+Humo=,won,6050.0,DKK,0
4500,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,680.0,PLN,4
4572,28,DX8RH50BMNSrzVC9v1QXcpN3ZjRorC1FA6xAa+svI8M=,won,2812.5,DKK,1
4594,48,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,open,480.0,AUD,6
4611,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,lost,1008.0,PLN,3
4730,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,680.0,PLN,7
4826,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,3725.0,NOK,3
4840,53,zOLuALwn9G0sAfpBDCbXKehTBFUXDgNE+4JOhznaHmM=,open,450.0,EUR,7
4888,19,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,open,2580.0,SEK,5
4933,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,950.0,SEK,2
4942,29,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,5100.0,SEK,6
4946,48,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,lost,480.0,AUD,1
4952,29,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,2850.0,SEK,0
4954,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,2880.0,NOK,0
82,52,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,265.0,NZD,0
149,29,OhKST4+Sa4XKw9Q9owBpUo5whTSh2BTvUXFP3bOV87c=,lost,2850.0,SEK,0
189,28,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,won,3000.0,DKK,5
202,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,3300.0,DKK,10
255,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,open,150.0,EUR,0
315,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,2850.0,SEK,3
371,23,1DjFE5pdcDb5SRQfXWnyEAUy5SKSFH3GpSR84yb/w80=,open,4620.0,NOK,6
448,15,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,open,582.0,EUR,6
516,9,+0T3yj3HdZ+E+nMprgVEdfRKxyO9aovAQI8rJUUyKzw=,lost,300.0,GBP,3
715,55,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,6450.0,CZK,0
764,28,kuB7U5uA2Bi/VE5zR2DMEorLfbf3ZFZkJaeBRBN1prM=,won,3750.0,DKK,7
835,28,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,lost,3750.0,DKK,2
846,37,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,450.0,EUR,0
900,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,lost,680.0,PLN,5
1032,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,lost,4200.0,SEK,2
1057,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,lost,4812.5,DKK,3
1058,48,+0T3yj3HdZ+E+nMprgVEdfRKxyO9aovAQI8rJUUyKzw=,won,338.0,AUD,26
1101,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,3625.0,NOK,3
1110,19,nlOu78vH4eXtXC/20kcZwLoGAnfgOxVsP5EAPrsCSvU=,open,3960.0,SEK,8
1113,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,330.0,EUR,0
1240,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,680.0,PLN,5
1274,57,nlOu78vH4eXtXC/20kcZwLoGAnfgOxVsP5EAPrsCSvU=,open,3960.0,SEK,3
1425,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,won,150.0,EUR,4
1448,48,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,525.0,AUD,0
1460,48,HBiOphMW6jnNyJPyZoR74FpR/7yYcM+96TZ5NGNH7EM=,open,525.0,AUD,10
1467,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,5100.0,SEK,2
1520,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,0
1615,28,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,won,4125.0,DKK,7
1628,49,9/IJzIeyT5Kq/JehmCuqRoPytdjgFZw8FS+gJZa1xoQ=,open,125700.0,CLP,5
1632,29,SNkLvA0NhNxlVnoEAsot/FFiZrcmECdO4H5yOUIxUjI=,lost,2850.0,SEK,2
1792,52,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,open,500.0,NZD,4
1796,67,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,open,3750.0,DKK,0
1797,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,300.0,EUR,1
1918,33,8y5lWApl5qgdN65PoCgMf22vhEuqgcTK8o6avm7NNc8=,won,162.0,EUR,3
1924,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,450.0,EUR,0
1925,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,6050.0,DKK,4
1930,26,LQA5RoqU7CUuKI32sAq0MF4p6ju79vahkG93pZx/HpM=,won,3850.0,NOK,4
1938,37,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,450.0,EUR,0
1978,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,lost,6600.0,SEK,1
1983,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,6050.0,DKK,1
2005,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,lost,2850.0,SEK,2
2009,29,HlQenAtTibKni+kdvpmrk6SZxqztaKTvzs7JltZ34+8=,won,2850.0,SEK,2
2031,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,won,150.0,EUR,4
2085,19,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,4
2118,15,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,lost,360.0,EUR,4
2147,28,aH15V978EKLYh1I5LaYRda4Pl1uUk7sR9kAxulKE/dI=,won,6875.0,DKK,7
2172,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,lost,2850.0,SEK,1
2309,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,330.0,EUR,0
2334,26,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,3705.0,NOK,0
2367,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,6250.0,NOK,1
2380,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,won,680.0,PLN,5
2477,57,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,6450.0,CZK,4
2487,66,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,0
2497,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,won,340.0,PLN,7
2538,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,1008.0,PLN,6
2582,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,1008.0,PLN,3
2765,51,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,220.0,EUR,0
2779,41,I5JVUgOSnIGmgsCcU77I8AFmWVzeA9CHr8rnbN7pEAk=,open,3600.0,NOK,0
2785,19,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,lost,2850.0,SEK,4
2929,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,330.0,EUR,0
2950,26,s36JaW8hoXeOdtfokkqDez4+eZC3G55hjaWNuyOXXjo=,won,3725.0,NOK,6
2962,26,KEwpw1mo7NXYT5Q8SgkUgdcfIOQCs+SHOWQVPrdVaxc=,won,4620.0,NOK,8
3086,48,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,312.5,AUD,0
3092,23,I5JVUgOSnIGmgsCcU77I8AFmWVzeA9CHr8rnbN7pEAk=,open,6250.0,NOK,0
3205,26,s36JaW8hoXeOdtfokkqDez4+eZC3G55hjaWNuyOXXjo=,won,4470.0,NOK,2
3219,55,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,6450.0,CZK,0
3228,26,njhogyvcL7UJN5/g7+mMT9WyUYwNIrFM1mGs3qi/KEc=,won,3850.0,NOK,13
3314,52,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,265.0,NZD,0
3315,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,0
3347,67,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,open,3750.0,DKK,6
3362,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,lost,2850.0,SEK,0
3440,28,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,won,3750.0,DKK,5
3448,48,HlQenAtTibKni+kdvpmrk6SZxqztaKTvzs7JltZ34+8=,open,525.0,AUD,5
3463,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,5
3562,55,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,9000.0,CZK,2
3572,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,2850.0,SEK,2
3611,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,3437.5,DKK,2
3613,32,itCheMgg29jeRuk6nVrQjgVVJg9XbkeqMV6Q581J4JM=,lost,680.0,PLN,5
3621,48,nlOu78vH4eXtXC/20kcZwLoGAnfgOxVsP5EAPrsCSvU=,open,480.0,AUD,5
3626,48,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,open,480.0,AUD,9
3628,35,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,lost,150.0,EUR,10
3657,9,uCvh2zlLY7435i4jiZGDR+fFm1bxEMnNAyDbHNDPvsA=,won,200.0,GBP,12
3702,31,+0T3yj3HdZ+E+nMprgVEdfRKxyO9aovAQI8rJUUyKzw=,won,320.0,EUR,10
3812,28,7hkKUXLdkcCFZWr7FWrbIj11gQdLcsNBvqYSat5IC4Q=,lost,3437.5,DKK,5
3831,28,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,lost,4500.0,DKK,1
3866,49,zOLuALwn9G0sAfpBDCbXKehTBFUXDgNE+4JOhznaHmM=,open,125700.0,CLP,0
3880,28,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,lost,3750.0,DKK,4
3928,19,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,lost,950.0,SEK,1
4019,9,HXVTIpD+v2wWgPPTGoHh7nUNRhi8tdst+Sn6ynrKyiA=,lost,450.0,GBP,2
4107,31,LA8xc4hPPOD8S6GjjDKgQ7t8kv/9vEowsQa8lbmd4VE=,won,190.0,EUR,5
4180,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2580.0,SEK,3
4232,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,lost,150.0,EUR,1
4236,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,3725.0,NOK,0
4237,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,680.0,PLN,5
4287,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,3725.0,NOK,2
4339,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,780.0,PLN,12
4422,28,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,won,4300.0,DKK,6
4451,31,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,237.5,EUR,0
4565,48,HlQenAtTibKni+kdvpmrk6SZxqztaKTvzs7JltZ34+8=,open,312.5,AUD,5
4567,34,pMRpHQLOrsteRKl4qEiCbAicIbD0GcLUJwFULiAaWWY=,won,162.5,EUR,4
4589,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,1490.0,NOK,2
4602,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,2800.0,SEK,15
4625,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,3437.5,DKK,4
4628,37,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,0
4783,26,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,won,3925.0,NOK,4
4808,52,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,500.0,NZD,0
4859,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,lost,3325.0,SEK,2
4984,27,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,0
4997,29,YTlJUAxvzqAXkmdS73xklkhjVsbTCQFsXvvodNcHqbc=,won,2850.0,SEK,10
47,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,won,237.5,EUR,2
58,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,lost,5087.5,DKK,3
155,67,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,3750.0,DKK,0
162,55,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,lost,6450.0,CZK,4
186,23,I5JVUgOSnIGmgsCcU77I8AFmWVzeA9CHr8rnbN7pEAk=,open,1540.0,NOK,7
210,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,lost,150.0,EUR,3
215,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,2580.0,SEK,4
225,9,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,300.0,GBP,1
229,35,9zDoz2RPM5udqMssnmjYddNXz0FLHFSmaUL8EUmqqp8=,open,150.0,EUR,5
261,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,1028.0,NOK,1
276,34,pMRpHQLOrsteRKl4qEiCbAicIbD0GcLUJwFULiAaWWY=,lost,162.5,EUR,0
340,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,won,237.5,EUR,7
410,55,5ZW4v900nbPnyFv4/SKdYlume/WA0TXL9K1Pz1/tX4A=,lost,9000.0,CZK,5
489,29,YTlJUAxvzqAXkmdS73xklkhjVsbTCQFsXvvodNcHqbc=,won,6600.0,SEK,8
556,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,3725.0,NOK,1
620,26,HBiOphMW6jnNyJPyZoR74FpR/7yYcM+96TZ5NGNH7EM=,won,3850.0,NOK,2
643,26,1DjFE5pdcDb5SRQfXWnyEAUy5SKSFH3GpSR84yb/w80=,won,2600.0,NOK,3
697,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,12
705,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,1490.0,NOK,3
716,28,mcdG2shCJrcgA1JFg5zHMwVVt+HWyPlXIMY3Rf+Humo=,lost,3437.5,DKK,0
755,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,won,650.0,PLN,8
775,33,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,won,162.5,EUR,5
823,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,lost,950.0,SEK,1
990,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,162.0,EUR,6
1046,31,+0T3yj3HdZ+E+nMprgVEdfRKxyO9aovAQI8rJUUyKzw=,open,330.0,EUR,6
1066,29,O610yPvMgUOEKAhKQljBGlfdxywAdu0Uz+3AEWbV5vY=,lost,2850.0,SEK,1
1216,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,4620.0,SEK,3
1223,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,open,170.0,EUR,0
1360,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,1490.0,NOK,6
1383,27,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,0
1416,55,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,11550.0,CZK,0
1514,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,105000.0,CLP,0
1625,48,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,open,480.0,AUD,6
1822,55,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,11550.0,CZK,0
1833,26,njhogyvcL7UJN5/g7+mMT9WyUYwNIrFM1mGs3qi/KEc=,won,3850.0,NOK,16
1859,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,680.0,PLN,0
1871,31,XNN8OSm3bhFl4xPrY05axKHuMDmMeMSPKUGVkYj9ZDc=,won,412.5,EUR,0
1904,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,18
1991,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,lost,2850.0,SEK,2
2002,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,4400.0,SEK,3
2013,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,275.0,EUR,4
2018,34,pMRpHQLOrsteRKl4qEiCbAicIbD0GcLUJwFULiAaWWY=,open,162.5,EUR,5
2049,52,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,265.0,NZD,0
2052,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,lost,2850.0,SEK,2
2057,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,680.0,PLN,0
2084,26,s36JaW8hoXeOdtfokkqDez4+eZC3G55hjaWNuyOXXjo=,won,4470.0,NOK,4
2112,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,won,110.0,EUR,9
2115,26,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,2188.0,NOK,1
2202,29,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,won,2850.0,SEK,9
2317,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,won,162.0,EUR,4
2327,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,lost,2850.0,SEK,3
2351,26,LQA5RoqU7CUuKI32sAq0MF4p6ju79vahkG93pZx/HpM=,won,1540.0,NOK,4
2360,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,680.0,PLN,1
2454,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,3437.5,DKK,2
2455,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,680.0,PLN,0
2470,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,won,2812.5,DKK,7
2693,29,SekZ8Krqxz4J6E/+HbLG2zsm27sdRfXzJTrAPR2SgXE=,lost,2850.0,SEK,3
2724,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,450.0,EUR,3
2834,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2850.0,SEK,2
2844,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,780.0,PLN,0
2996,33,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,lost,162.5,EUR,0
3001,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,6
3116,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2850.0,SEK,2
3126,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,lost,4062.5,DKK,2
3319,33,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,open,275.0,EUR,7
3361,48,HlQenAtTibKni+kdvpmrk6SZxqztaKTvzs7JltZ34+8=,won,337.5,AUD,5
3417,64,I5JVUgOSnIGmgsCcU77I8AFmWVzeA9CHr8rnbN7pEAk=,open,6250.0,NOK,7
3498,34,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,won,162.0,EUR,16
3526,48,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,312.0,AUD,0
3555,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,330.0,EUR,6
3578,52,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,500.0,NZD,0
3592,9,HlQenAtTibKni+kdvpmrk6SZxqztaKTvzs7JltZ34+8=,open,300.0,GBP,10
3599,34,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,open,162.0,EUR,6
3624,26,s36JaW8hoXeOdtfokkqDez4+eZC3G55hjaWNuyOXXjo=,won,4470.0,NOK,8
3639,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,5100.0,SEK,5
3704,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,125700.0,CLP,0
3782,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,won,150.0,EUR,1
3857,26,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,3925.0,NOK,6
